<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
110823;000000;3158.5900000;3163.1800000;3138.2200000;3155.5100000;58910085037
140823;000000;3186.4700000;3225.6800000;3117.8500000;3131.0000000;145123937024
150823;000000;3083.3200000;3163.7400000;3068.6600000;3115.2500000;101213912337
160823;000000;3110.8200000;3122.3000000;3015.7300000;3049.4600000;102020418338
170823;000000;3069.8100000;3076.1400000;3031.8000000;3059.0200000;58128132149
180823;000000;3077.1600000;3111.2200000;3058.0100000;3111.2200000;52508764026
210823;000000;3139.2900000;3150.6100000;3122.4300000;3139.9300000;67654836425
220823;000000;3146.4200000;3172.2200000;3124.3600000;3164.2500000;83035712091
230823;000000;3180.8200000;3183.8700000;3113.4200000;3146.2000000;77369740084
240823;000000;3117.3500000;3137.3700000;3108.2800000;3137.3700000;40202662325
250823;000000;3150.0300000;3158.5800000;3132.1400000;3157.3300000;39474596738
280823;000000;3162.9100000;3202.1900000;3161.6800000;3198.7200000;63294976407
290823;000000;3205.0600000;3218.3000000;3191.3700000;3211.3600000;83834147787
300823;000000;3214.3200000;3220.7500000;3193.1800000;3212.6800000;71314313722
310823;000000;3218.4800000;3234.5800000;3211.9900000;3227.9900000;69607315826
010923;000000;3230.5300000;3232.8900000;3214.9500000;3231.3500000;54820652559
040923;000000;3242.4900000;3268.9700000;3242.4900000;3268.9700000;79050210884
050923;000000;3273.3900000;3287.3200000;3246.4600000;3264.4300000;69960835188
060923;000000;3270.8400000;3270.8400000;3236.7900000;3245.4700000;61713188830
070923;000000;3247.9000000;3262.6500000;3145.4100000;3169.0700000;110730126908
080923;000000;3179.1800000;3188.5900000;3115.3600000;3142.8800000;72981260770
110923;000000;3144.0900000;3153.6100000;3106.9200000;3122.3700000;69227575655
120923;000000;3118.8400000;3165.9200000;3117.7000000;3165.9200000;63717419337
130923;000000;3190.6400000;3191.5700000;3148.3200000;3148.3200000;49417208929
140923;000000;3147.0200000;3148.4200000;3073.2600000;3139.4900000;76679338466
150923;000000;3128.1100000;3155.4500000;3116.7200000;3152.5300000;54189931893
180923;000000;3163.7500000;3177.1800000;3127.3800000;3135.1800000;56487816178
190923;000000;3134.5600000;3141.3700000;3054.3400000;3083.8500000;91442866658
200923;000000;3067.3100000;3090.9800000;3013.7500000;3068.1500000;90345810649
210923;000000;3053.5500000;3062.6800000;3009.9400000;3019.2200000;75688814664
220923;000000;3009.8700000;3051.6200000;2988.5300000;3049.0700000;70534317448
250923;000000;3051.8500000;3056.0300000;3025.9300000;3045.3900000;43778077031
260923;000000;3034.2300000;3051.9100000;3002.0200000;3051.9100000;52641613353
270923;000000;3053.3700000;3081.4100000;3052.9600000;3067.6100000;46165613782
280923;000000;3080.9000000;3108.0700000;3076.7200000;3108.0700000;51607149109
290923;000000;3121.0600000;3141.1200000;3107.1300000;3133.2600000;66228101305
021023;000000;3141.9900000;3162.4800000;3125.9300000;3132.3300000;68476934631
031023;000000;3134.4500000;3146.2500000;3103.6300000;3143.8800000;51682211612
041023;000000;3138.5600000;3154.8700000;3130.0300000;3134.2500000;43836963830
051023;000000;3126.2300000;3138.4900000;3113.0000000;3131.7600000;41424506178
061023;000000;3140.8100000;3145.0100000;3121.0100000;3144.8900000;39414924932
091023;000000;3166.2100000;3185.8600000;3164.6400000;3174.0200000;56537340922
101023;000000;3175.0800000;3182.0200000;3162.6100000;3177.0300000;39513196296
111023;000000;3174.9900000;3196.3900000;3168.3100000;3194.1200000;66504644869
121023;000000;3130.0400000;3178.2700000;3122.5800000;3174.6600000;62618895943
131023;000000;3182.4700000;3195.1900000;3176.3400000;3192.3300000;50264080869
161023;000000;3203.4300000;3235.5100000;3203.4300000;3234.7800000;65797081158
171023;000000;3240.3000000;3252.5200000;3228.3300000;3247.1500000;72138435177
181023;000000;3252.3100000;3262.5400000;3225.9000000;3249.2100000;81170639761
191023;000000;3245.2600000;3260.3800000;3232.4600000;3255.1600000;57307355391
201023;000000;3258.3100000;3269.7100000;3236.3300000;3269.2700000;69755054607
231023;000000;3271.7600000;3283.8000000;3248.4400000;3263.6800000;67477276237
241023;000000;3255.1500000;3266.5600000;3237.1200000;3265.0100000;57806511364
251023;000000;3265.1800000;3269.7500000;3243.2500000;3265.2800000;59107974656
261023;000000;3274.8500000;3283.4400000;3221.8100000;3223.8900000;78022191619
