<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
280423;000000;398.9500000;399.7500000;393.3000000;393.8000000;2142986
020523;000000;393.9500000;395.8000000;387.5000000;390.0000000;2594432
030523;000000;390.0500000;390.1500000;377.0500000;378.0000000;2927388
040523;000000;378.3000000;382.1000000;376.0000000;379.9500000;1920188
050523;000000;379.5000000;383.0000000;376.0000000;378.6500000;1808969
080523;000000;379.9000000;382.6000000;378.7500000;381.1000000;676469
100523;000000;380.9500000;393.4500000;380.0500000;392.1000000;2254064
110523;000000;392.5500000;398.9500000;387.4000000;391.6500000;4191772
120523;000000;391.8000000;398.9500000;390.7000000;398.9500000;2476168
150523;000000;399.0000000;409.0000000;397.1500000;407.8500000;4892364
160523;000000;408.9000000;413.8000000;405.2500000;410.7500000;3074107
170523;000000;410.8000000;418.9500000;406.0500000;414.8000000;2878133
180523;000000;416.1500000;417.0000000;411.2500000;414.1000000;2790932
190523;000000;414.2500000;415.9500000;410.1500000;413.6500000;2376135
220523;000000;417.0000000;428.3500000;414.2000000;424.5000000;4214249
230523;000000;425.2000000;427.8500000;419.4000000;424.8000000;3056110
240523;000000;425.2500000;440.0000000;422.9000000;436.0000000;5451954
250523;000000;437.8500000;438.7000000;428.5500000;430.1500000;5200097
260523;000000;428.8500000;434.6500000;425.3000000;432.9000000;3217862
290523;000000;435.3500000;441.7000000;435.0000000;440.4500000;4293959
300523;000000;437.9500000;444.5000000;431.0000000;434.5000000;6063258
310523;000000;433.6000000;451.7500000;431.3000000;450.1000000;9672031
010623;000000;452.0500000;458.8500000;448.0000000;451.5000000;5614408
020623;000000;453.5000000;459.0000000;452.3000000;458.9500000;3256858
050623;000000;466.0000000;472.4500000;454.5000000;458.6000000;7136698
060623;000000;457.1500000;464.9000000;449.2500000;462.1000000;3966640
070623;000000;462.1500000;467.9500000;455.8000000;459.8500000;3226315
080623;000000;459.9000000;463.8000000;456.0000000;458.1500000;1744934
090623;000000;459.4500000;464.2500000;456.7500000;463.5000000;2768614
130623;000000;465.6000000;480.0000000;464.7000000;479.8500000;5943556
140623;000000;481.9500000;482.8500000;475.2000000;478.4000000;3811387
150623;000000;479.2000000;482.0000000;475.5000000;481.7500000;4196826
160623;000000;482.2500000;483.7000000;477.3000000;480.4000000;2314326
190623;000000;482.4000000;486.4000000;478.0000000;485.8500000;3935767
200623;000000;486.9500000;489.6500000;475.6500000;483.4000000;3786462
210623;000000;482.5000000;485.7000000;478.8000000;481.3500000;2000281
220623;000000;481.4500000;482.9500000;470.5500000;475.4500000;2304212
230623;000000;474.3000000;481.0000000;466.1000000;467.5500000;5051402
